"The field is applicable if the Smart Post method is selected.","該欄位是適用的如果選擇了智慧的 Post 方法。",module,Magento_Fedex
"Free Method",免費的方法,module,Magento_Fedex
"Enable Free Shipping Threshold","Enable Free Shipping Threshold",module,Magento_Fedex
"Free Shipping Amount Threshold",免運費金額門檻,module,Magento_Fedex
"Displayed Error Message",顯示的錯誤訊息,module,Magento_Fedex
"Ship to Applicable Countries",運到適用的國家,module,Magento_Fedex
"Ship to Specific Countries",運到特定國家,module,Magento_Fedex
Debug,除錯,module,Magento_Fedex
"Show Method if Not Applicable","如果不適用顯示此方式",module,Magento_Fedex
"Sort Order",排序,module,Magento_Fedex
"Gift Card Information",禮品卡資訊,module,Magento_GiftCard
Virtual,虛擬,module,Magento_GiftCard
Physical,物質,module,Magento_GiftCard
Combined,聯合,module,Magento_GiftCard
"Add Amount",新增量,module,Magento_GiftCard
"All Websites",所有網站,module,Magento_GiftCard
"Gift Card Type",代金卡型別,module,Magento_GiftCard
"Gift Card Sender",代金卡發件人,module,Magento_GiftCard
"Gift Card Recipient",代金卡收件人,module,Magento_GiftCard
"Gift Card Message",代金卡資訊,module,Magento_GiftCard
"Gift Card Lifetime",代金卡壽命,module,Magento_GiftCard
Yes,是,module,Magento_GiftCard
No,否,module,Magento_GiftCard
"Gift Card Is Redeemable",代金卡是可贖回,module,Magento_GiftCard
"We cannot create this gift card.",我們無法建立此代金卡。,module,Magento_GiftCard
N/A,N/A,module,Magento_GiftCard
"Gift Card Accounts",收件人電子郵件,module,Magento_GiftCard
"Duplicate amount found.",發現的重複量。,module,Magento_GiftCard
"Something went wrong while preparing the gift card.",同時準備的代金卡，出了錯。,module,Magento_GiftCard
"Please specify a gift card amount.",請指定代金卡金額。,module,Magento_GiftCard
"Please specify all the required information.",請指定所有必需的資訊。,module,Magento_GiftCard
"Gift Card max amount is %1","代金卡的最大金額是 %1",module,Magento_GiftCard
"Gift Card min amount is %1","代金卡的最大金額是 %1",module,Magento_GiftCard
"Please specify a recipient name.",請指定一個收件人的名稱。,module,Magento_GiftCard
"Please specify a sender name.",請指定發件人的名稱。,module,Magento_GiftCard
"Please specify a recipient email.",請指定收件人的電子郵件。,module,Magento_GiftCard
"Please specify a sender email.",請指定發件人的電子郵件。,module,Magento_GiftCard
Ordered,賣出,module,Magento_GiftCard
Invoiced,已出發票,module,Magento_GiftCard
"Some gift card accounts were not created properly. You can create gift card accounts manually <a href=""%1"">here</a>.","一些代金卡帳戶建立不正確。您可以建立代金卡帳戶手動 <a href=""%1""> 在這裡</a>。",module,Magento_GiftCard
Amount,數量,module,Magento_GiftCard
To,至,module,Magento_GiftCard
"Treat Balance as Store Credit",把餘額作為儲存信用,module,Magento_GiftCard
[GLOBAL],[全域性],module,Magento_GiftCard
"Use Config Settings",使用配置設定,module,Magento_GiftCard
"Lifetime (days)","有效期 (天)",module,Magento_GiftCard
"Allow Message",允許訊息,module,Magento_GiftCard
"[STORE VIEW]",[商店檢視],module,Magento_GiftCard
"Email Template",郵件模板,module,Magento_GiftCard
"All Websites [%1]","全部站點 [%1]",module,Magento_GiftCard
"%1 [%2]","%1 [%2]",module,Magento_GiftCard
Availability:,庫存:,module,Magento_GiftCard
"Out of stock",缺貨,module,Magento_GiftCard
"Choose an Amount...",選擇數量......,module,Magento_GiftCard
"Other Amount...",其他金額...,module,Magento_GiftCard
"Amount in %1","在 %1 中的金額",module,Magento_GiftCard
Minimum,最低,module,Magento_GiftCard
Maximum,最大值,module,Magento_GiftCard
"Sender Name",發件人姓名,module,Magento_GiftCard
"Sender Email",發件人電子郵件,module,Magento_GiftCard
"Recipient Name",收件人姓名,module,Magento_GiftCard
"Recipient Email",收件人的電子郵件,module,Magento_GiftCard
Message,資訊,module,Magento_GiftCard
"Maximum length of the message is %1 characters.","訊息的最大長度是 %1 個字元。",module,Magento_GiftCard
Quantity,數量,module,Magento_GiftCard
Website,網站,module,Magento_GiftCard
Action,操作,module,Magento_GiftCard
"Delete Amount",刪除量,module,Magento_GiftCard
Delete,刪除,module,Magento_GiftCard
From,從,module,Magento_GiftCard
"Minimum: %1","最低: %1",module,Magento_GiftCard
"Maximum: %1","最高: %1",module,Magento_GiftCard
Availability,庫存,module,Magento_GiftCard
"In stock",有貨,module,Magento_GiftCard
"You've been sent a gift from %store_name",%store_name送您一份禮品,module,Magento_GiftCard
"%name,",%名稱，,module,Magento_GiftCard
"%sender has sent you a gift card for use at <a href=""%store_url"">%store_name</a> and it is now ready to be used for purchases.","%sender 已經寄給你一張代金卡，用於在 <a href=""%store_url""> %store_name</a> 和它現在是準備用於購買。",module,Magento_GiftCard
"Gift Card Codes:",代金卡程式碼:,module,Magento_GiftCard
"Gift Card Code:",代金卡程式碼:,module,Magento_GiftCard
"Each card has a balance of %balance that can be used at <a href=""%store_url"">%store_name</a>.","每個卡已可在 <a href=""%store_url""> %store_name</a> 的 %balance 平衡。",module,Magento_GiftCard
"The card has a balance of %balance that can be used at <a href=""%store_url"">%store_name</a>.","每個卡已可在 <a href=""%store_url""> %store_name</a> 的 %balance 平衡。",module,Magento_GiftCard
"Click on the code(s) above to redeem them into Store Credit.",單擊上述贖回他們進商店信用守則。,module,Magento_GiftCard
"Message from %sender_name:",訊息來自%SENDER_NAME：,module,Magento_GiftCard
"Gift Cards",禮品卡,module,Magento_GiftCard
"Gift Card Email Settings",代金卡電子郵件設定,module,Magento_GiftCard
"Gift Card Notification Email Sender",代金卡通知電子郵件發件人,module,Magento_GiftCard
"Gift Card Notification Email Template",代金卡通知電子郵件模板,module,Magento_GiftCard
"Gift Card General Settings",代金卡一般設定,module,Magento_GiftCard
Redeemable,可贖回,module,Magento_GiftCard
"If empty no expiration.",如果空沒有過期。,module,Magento_GiftCard
"Allow Gift Message",允許的禮物留言,module,Magento_GiftCard
"Gift Message Maximum Length",禮物資訊的最大長度,module,Magento_GiftCard
"Generate Gift Card Account when Order Item is",訂單專案時生成代金卡帳戶,module,Magento_GiftCard
"Gift Card Accounts",禮品卡帳戶,module,Magento_GiftCardAccount
"Add Gift Card Account","該卡具有%餘額的平衡，可以在<a href=""%store_url"">%store_name</a>的使用。",module,Magento_GiftCardAccount
Save,儲存,module,Magento_GiftCardAccount
Delete,刪除,module,Magento_GiftCardAccount
"Save & Send Email","儲存、 傳送電子郵件",module,Magento_GiftCardAccount
"Edit Gift Card Account: %1","編輯代金卡帳號: %1",module,Magento_GiftCardAccount
"New Gift Card Account",新代金卡帳戶,module,Magento_GiftCardAccount
ID,ID,module,Magento_GiftCardAccount
Date,日期,module,Magento_GiftCardAccount
Action,操作,module,Magento_GiftCardAccount
"Balance Change",由Admin：%1。,module,Magento_GiftCardAccount
Balance,平衡,module,Magento_GiftCardAccount
"More Information",更多資訊,module,Magento_GiftCardAccount
Information,資訊,module,Magento_GiftCardAccount
"Gift Card Code",代金卡程式碼:,module,Magento_GiftCardAccount
Status,狀態,module,Magento_GiftCardAccount
Active,活動,module,Magento_GiftCardAccount
Yes,是,module,Magento_GiftCardAccount
No,否,module,Magento_GiftCardAccount
Redeemable,可贖回,module,Magento_GiftCardAccount
Website,網站,module,Magento_GiftCardAccount
"Expiration Date",過期日期,module,Magento_GiftCardAccount
"Send Gift Card",送代金卡,module,Magento_GiftCardAccount
"Recipient Email",收件人的電子郵件,module,Magento_GiftCardAccount
"Recipient Name",收件人姓名,module,Magento_GiftCardAccount
"Send Email from the Following Store View",從以下商店檢視傳送郵件,module,Magento_GiftCardAccount
"-- First Please Select a Website --",--第一次請選擇網站--,module,Magento_GiftCardAccount
"Gift Card Account",代金卡帳戶,module,Magento_GiftCardAccount
History,歷史,module,Magento_GiftCardAccount
"This gift card account has been deleted.",此代金卡帳戶已被刪除。,module,Magento_GiftCardAccount
"We couldn't find a gift card account to delete.",我們找不到要刪除的代金卡帳戶。,module,Magento_GiftCardAccount
"Edit Gift Card Account",編輯代金卡帳戶,module,Magento_GiftCardAccount
"New Account",新帳戶,module,Magento_GiftCardAccount
"New code pool was generated.",生成新程式碼池。,module,Magento_GiftCardAccount
"We were unable to generate a new code pool.",我們都無法生成新的程式碼庫。,module,Magento_GiftCardAccount
"Code Pool used: <b>%1%</b> (free <b>%2</b> of <b>%3</b> total). Generate new code pool <a href=""%4"">here</a>.","程式碼使用池: <b>%1%</b>  (free <b>%2</b> of <b>%3</b> total)。生成新程式碼池 <a href=""%4""> 在這裡</a>。<b>",module,Magento_GiftCardAccount
"Please select a gift card account(s)",請選擇代金卡帳戶,module,Magento_GiftCardAccount
"You deleted a total of %1 records.",你一共有%1的記錄刪除。,module,Magento_GiftCardAccount
"You saved the gift card account.",你儲存的代金卡帳戶。,module,Magento_GiftCardAccount
"An email was not sent because the gift card account is not active.",一封電子郵件未被髮送，因為禮物卡帳戶未處於活動狀態。,module,Magento_GiftCardAccount
"You saved the gift card account, but an email was not sent.",你儲存的代金卡帳戶，但不是傳送電子郵件。,module,Magento_GiftCardAccount
"We will refund the gift card amount to your customer’s store credit",我們將退還給您的客戶的商店信用代金卡金額,module,Magento_GiftCardAccount
"Please enable Store Credit to refund the gift card amount to your customer",請啟用商店信用退還給您的客戶的代金卡金額,module,Magento_GiftCardAccount
"Please correct the gift card code.",請更正代金卡程式碼。,module,Magento_GiftCardAccount
"Gift Card ""%1"" was added.","新增了代金卡""%1""。",module,Magento_GiftCardAccount
"We cannot apply this gift card.",我們不能應用此代金卡。,module,Magento_GiftCardAccount
"Gift Card ""%1"" was removed.","代金卡""%1""被刪除。",module,Magento_GiftCardAccount
"You can't remove this gift card.",您不能刪除此代金卡。,module,Magento_GiftCardAccount
"You can't redeem a gift card now.",您現在不能兌換一張代金卡。,module,Magento_GiftCardAccount
"Gift Card ""%1"" was redeemed.","代金卡""%1""在中贖回。",module,Magento_GiftCardAccount
"We cannot redeem this gift card.",我們不能贖此代金卡。,module,Magento_GiftCardAccount
"Gift Card",禮品卡,module,Magento_GiftCardAccount
"By admin: %1.","由 admin: %1。",module,Magento_GiftCardAccount
"The expiration date must be set in the future.",到期日期必須設定在未來。,module,Magento_GiftCardAccount
"The balance cannot be less than zero.",平衡不能小於零。,module,Magento_GiftCardAccount
"This gift card account is already in the quote.",此代金卡帳戶已在報價。,module,Magento_GiftCardAccount
"Please correct the gift card account code: ""%1"".","請更正代金卡帳戶碼:""%1""。",module,Magento_GiftCardAccount
"This gift card account wasn't found in the quote.",此代金卡帳戶在報價單中找不到。,module,Magento_GiftCardAccount
"Please correct the gift card account ID. Requested code: ""%1""","請更正代金卡帳戶 id。請求程式碼:""%1""",module,Magento_GiftCardAccount
"Please correct the gift card account website: %1.","請更正代金卡帳戶網站: %1。",module,Magento_GiftCardAccount
"Gift card account %1 is not enabled.","代金卡帳戶 %1 未啟用。",module,Magento_GiftCardAccount
"Gift card account %1 is expired.","代金卡帳戶 %1 已過期。",module,Magento_GiftCardAccount
"Gift card account %1 has a zero balance.","代金卡帳戶 %1 有餘額為零。",module,Magento_GiftCardAccount
"Gift card account %1 balance is lower than the charged amount.","代金卡帳戶 %1 餘額小於收取的金額。",module,Magento_GiftCardAccount
Available,可用,module,Magento_GiftCardAccount
Used,已使用,module,Magento_GiftCardAccount
Redeemed,贖回,module,Magento_GiftCardAccount
Expired,已過期,module,Magento_GiftCardAccount
"Please enter a valid customer ID.","請輸入一個有效的客戶 id。",module,Magento_GiftCardAccount
"Gift Card Redeemed: %1. For customer #%2.","代金卡兌換: %1。為客戶 #%2。",module,Magento_GiftCardAccount
Created,建立時間,module,Magento_GiftCardAccount
Updated,更新時間,module,Magento_GiftCardAccount
Sent,已傳送,module,Magento_GiftCardAccount
"Order #%1.","訂單 #%1",module,Magento_GiftCardAccount
"Recipient: %1.","收件人: %1。",module,Magento_GiftCardAccount
"Customer #%1.","客戶 %1",module,Magento_GiftCardAccount
"Please assign a gift card account.",請分配一個代金卡帳戶。,module,Magento_GiftCardAccount
"Unknown history action.",未知的歷史作用。,module,Magento_GiftCardAccount
"We were unable to create full code pool size. Please check settings and try again.",我們是無法建立完整的程式碼池大小。請檢查設定，然後重試。,module,Magento_GiftCardAccount
"No codes left in the pool.",沒有程式碼留在池中。,module,Magento_GiftCardAccount
"Cart %1 doesn't contain products",車%1不包含商品,module,Magento_GiftCardAccount
"Could not delete gift card from quote",無法從報價單中刪除代金卡,module,Magento_GiftCardAccount
"Could not add gift card code",不能新增代金卡程式碼,module,Magento_GiftCardAccount
"Please correct the wrong or expired Gift Card Code.",請更正錯誤或過期的代金卡碼。,module,Magento_GiftCardAccount
Alphanumeric,字母表,module,Magento_GiftCardAccount
Alphabetical,字母表,module,Magento_GiftCardAccount
Numeric,數字,module,Magento_GiftCardAccount
"The maximum generated code length is 255. Please correct your settings.","最大生成的程式碼長度是 255。請更正您的設定。",module,Magento_GiftCardAccount
"Gift Cards",禮品卡,module,Magento_GiftCardAccount
"test message","test message",module,Magento_GiftCardAccount
Generate,生成,module,Magento_GiftCardAccount
"Code Pool used:",使用的程式碼庫:,module,Magento_GiftCardAccount
(free,(免費,module,Magento_GiftCardAccount
of,的,module,Magento_GiftCardAccount
total).,共有)。,module,Magento_GiftCardAccount
"Are you sure you want to continue without saving your changes?",你確定你想要繼續而不儲存您的更改?,module,Magento_GiftCardAccount
"Refund Gift Cards to Store Credit",退還代金卡來儲存信貸,module,Magento_GiftCardAccount
"Add Gift Card",新增代金卡,module,Magento_GiftCardAccount
Remove,刪除,module,Magento_GiftCardAccount
"Gift Card (%1)","代金卡 (%1)",module,Magento_GiftCardAccount
"This won't take long . . .","這不會需要很長時間。 。 。",module,Magento_GiftCardAccount
"Enter gift card code",輸入代金卡碼,module,Magento_GiftCardAccount
"Redeem Gift Card",兌換代金卡,module,Magento_GiftCardAccount
"Check status and balance",檢查狀態和平衡,module,Magento_GiftCardAccount
"Have a gift card?",有一張代金卡嗎?,module,Magento_GiftCardAccount
"Click here",點選此處,module,Magento_GiftCardAccount
"to redeem it.",想要拯救。,module,Magento_GiftCardAccount
"Enter the gift card code",輸入代金卡碼,module,Magento_GiftCardAccount
"Check Gift Card status and balance",檢查代金卡的狀態和平衡,module,Magento_GiftCardAccount
"Gift Card:",禮品卡:,module,Magento_GiftCardAccount
"Current Balance:",當前餘額:,module,Magento_GiftCardAccount
Expires:,過期:,module,Magento_GiftCardAccount
"Please enter a valid gift card code.",請輸入一個有效的代金卡碼。,module,Magento_GiftCardAccount
"Add or remove gift cards",新增或刪除代金卡,module,Magento_GiftCardAccount
"Gift Card amount applied to order:",代金卡金額適用於訂單:,module,Magento_GiftCardAccount
"You've been sent a gift from %store_name","You've been sent a gift from %store_name",module,Magento_GiftCardAccount
"%name,",%名稱，,module,Magento_GiftCardAccount
"You've been sent a gift card for use at %store_name and it is now ready to be used for purchases.","你送禮物卡，用於在 %store_name 和它現在是準備用於購買。",module,Magento_GiftCardAccount
"Gift Card Code: %code","代金卡碼: %code",module,Magento_GiftCardAccount
"The card has a balance of %balance and can be used at","卡有餘額 %balance，可以在使用",module,Magento_GiftCardAccount
%store_name,%store_name,module,Magento_GiftCardAccount
"Apply Gift Card",申請代金卡,module,Magento_GiftCardAccount
Apply,應用,module,Magento_GiftCardAccount
"See Balance",檢視餘額,module,Magento_GiftCardAccount
"Email Sent from Gift Card Account Management",從代金卡帳戶管理髮送的電子郵件,module,Magento_GiftCardAccount
"Gift Card Email Sender",代金卡電子郵件發件人,module,Magento_GiftCardAccount
"Gift Card Template",代金卡模板,module,Magento_GiftCardAccount
"Gift Card Account General Settings",代金卡賬戶一般設定,module,Magento_GiftCardAccount
"Code Length",程式碼長度,module,Magento_GiftCardAccount
"Excluding prefix, suffix and separators.","不包括字首、 字尾和分隔符。",module,Magento_GiftCardAccount
"Code Format",程式碼格式,module,Magento_GiftCardAccount
"Code Prefix",程式碼字首,module,Magento_GiftCardAccount
"Code Suffix",程式碼字尾,module,Magento_GiftCardAccount
"Dash Every X Characters","每 X 個字元分割",module,Magento_GiftCardAccount
"if empty no separation",如果為空不分割,module,Magento_GiftCardAccount
"New Pool Size",新池大小,module,Magento_GiftCardAccount
"Low Code Pool Threshold",低程式碼池閾值,module,Magento_GiftCardAccount
"IMPORTANT: Be sure to save your configuration before running generation process.","重要: 請務必儲存您在執行生成過程之前的配置。",module,Magento_GiftCardAccount
CSV,"Excel XML",module,Magento_GiftCardAccount
"Excel XML","XML Excel",module,Magento_GiftCardAccount
"Are you sure you want to delete these gift card accounts?",是否確實要刪除這些代金卡帳戶?,module,Magento_GiftCardAccount
Code,程式碼,module,Magento_GiftCardAccount
End,結束,module,Magento_GiftCardAccount
"Gift Messages are not applicable for empty cart",禮物留言並不適用於空購物車,module,Magento_GiftMessage
"Gift Messages are not applicable for virtual products",禮物留言並不適用於虛擬商品,module,Magento_GiftMessage
"Gift Message is not available",禮物留言不可用,module,Magento_GiftMessage
"Could not add gift message to shopping cart",不能向購物車新增的禮物留言,module,Magento_GiftMessage
"There is no item with provided id in the cart","沒有提供 id 為購物車中的專案",module,Magento_GiftMessage
"There is no product with provided  itemId: %1 in the cart","沒有與提供 itemId 的商品: %1 購物車中",module,Magento_GiftMessage
"There is no item with provided id in the order","沒有提供 id 的順序的專案",module,Magento_GiftMessage
"There is no item with provided id in the order or gift message isn't allowed","沒有提供 id 的順序的專案或禮物留言不被允許",module,Magento_GiftMessage
"Could not add gift message to order: ""%1""","不能新增到訂單的禮物留言:""%1""",module,Magento_GiftMessage
"There is no order with provided id or gift message isn't allowed","沒有提供 id 的順序或禮物留言不被允許",module,Magento_GiftMessage
"There is no order with provided id","沒有提供 id 的順序",module,Magento_GiftMessage
"Gift Messages are not applicable for empty order",禮物留言並不適用於空訂單,module,Magento_GiftMessage
"Could not add gift message to order's item: ""%1""","Could not add gift message to order's item: ""%1""",module,Magento_GiftMessage
"Unknown entity type",未知的實體型別,module,Magento_GiftMessage
"Test label","Test label",module,Magento_GiftMessage
"Use Config Settings","Use Config Settings",module,Magento_GiftMessage
From,從,module,Magento_GiftMessage
To,至,module,Magento_GiftMessage
Message,資訊,module,Magento_GiftMessage
Cancel,取消,module,Magento_GiftMessage
OK,確定,module,Magento_GiftMessage
"Gift Options",禮品選項,module,Magento_GiftMessage
"Gift Message",禮品訊息,module,Magento_GiftMessage
"Do you have any gift items in your order?",您在您的訂單有任何禮品嗎?,module,Magento_GiftMessage
"Add gift options",新增禮物選項,module,Magento_GiftMessage
"Gift Options for the Entire Order",整個訂單的禮物選項,module,Magento_GiftMessage
"Leave this box blank if you don't want to leave a gift message for the entire order.",將此框保留為空，如果你不想離開整個訂單的禮物留言。,module,Magento_GiftMessage
"Gift Options for Individual Items",個別專案的禮物選項,module,Magento_GiftMessage
"<span>Item %1</span> of %2","<span>專案 %1</span> 的 %2",module,Magento_GiftMessage
"Leave a box blank if you don't want to add a gift message for that item.",將框留空，如果你不想新增該專案的禮物留言。,module,Magento_GiftMessage
"Add Gift Options for the Entire Order",新增整個訂單的禮物選項,module,Magento_GiftMessage
"You can leave this box blank if you don't want to add a gift message for this address.",您可以將此框留空，如果你不想要新增此地址的禮物留言。,module,Magento_GiftMessage
"Add gift options for Individual Items",新增單個專案的禮物選項,module,Magento_GiftMessage
"You can leave this box blank if you don't want to add a gift message for the item.",您可以將此框留空，如果你不想要新增專案的禮物留言。,module,Magento_GiftMessage
"Gift Message (optional)","(可選) 的禮物留言",module,Magento_GiftMessage
To:,至：,module,Magento_GiftMessage
From:,從：,module,Magento_GiftMessage
Message:,訊息：,module,Magento_GiftMessage
Update,更新,module,Magento_GiftMessage
"Gift options",禮物選項,module,Magento_GiftMessage
Edit,編輯,module,Magento_GiftMessage
Delete,刪除,module,Magento_GiftMessage
"Allow Gift Messages on Order Level",訂單層面允許禮品訊息,module,Magento_GiftMessage
"Allow Gift Messages for Order Items",訂單商品允許禮品訊息,module,Magento_GiftMessage
"Are you sure you want to delete this gift registry?",你確定要刪除此禮品登記？,module,Magento_GiftRegistry
"Delete Registry",刪除登錄檔,module,Magento_GiftRegistry
"Gift Registry Entity",禮物登錄檔實體,module,Magento_GiftRegistry
"Product ID","商品 ID",module,Magento_GiftRegistry
Product,商品,module,Magento_GiftRegistry
SKU,SKU,module,Magento_GiftRegistry
Price,價格,module,Magento_GiftRegistry
Quantity,數量,module,Magento_GiftRegistry
Total,總額,module,Magento_GiftRegistry
"Add to Gift Registry",將新增到登錄檔的禮物,module,Magento_GiftRegistry
"Are you sure you want to add these products?",你確定你想要新增這些商品?,module,Magento_GiftRegistry
"Update Items and Quantities",更新專案及數量,module,Magento_GiftRegistry
ID,ID,module,Magento_GiftRegistry
Requested,剩餘,module,Magento_GiftRegistry
Fulfilled,完成,module,Magento_GiftRegistry
Note,注意,module,Magento_GiftRegistry
Action,操作,module,Magento_GiftRegistry
"Update Quantity",更新數量,module,Magento_GiftRegistry
"Remove Item",刪除專案,module,Magento_GiftRegistry
"Sharing Information",該商品缺貨,module,Magento_GiftRegistry
Emails,電子郵件,module,Magento_GiftRegistry
"Send From",傳送自,module,Magento_GiftRegistry
Message,資訊,module,Magento_GiftRegistry
"Share Gift Registry",份額的禮物登錄檔,module,Magento_GiftRegistry
"Gift Registry",禮品登記,module,Magento_GiftRegistry
Event,事件,module,Magento_GiftRegistry
Registrants,註冊人,module,Magento_GiftRegistry
"Event Date",事件日期,module,Magento_GiftRegistry
"Total Items",總專案,module,Magento_GiftRegistry
Remaining,剩餘,module,Magento_GiftRegistry
Public,私人,module,Magento_GiftRegistry
No,否,module,Magento_GiftRegistry
Yes,是,module,Magento_GiftRegistry
Website,網站,module,Magento_GiftRegistry
"Gift Registry Types",禮物的登錄檔型別,module,Magento_GiftRegistry
"Add Gift Registry Type",新增禮品登錄檔型別,module,Magento_GiftRegistry
Save,儲存,module,Magento_GiftRegistry
"If you delete this gift registry type, you also delete customer registries that use this type. Do you want to continue?",如果您刪除此禮物登錄檔型別，則還刪除使用這種型別的客戶登記冊。你想要繼續嗎?,module,Magento_GiftRegistry
Delete,刪除,module,Magento_GiftRegistry
"Save and Continue Edit",儲存並繼續編輯,module,Magento_GiftRegistry
"Edit '%1' Gift Registry Type","編輯 '%1' 禮物登錄檔型別",module,Magento_GiftRegistry
"New Gift Registry Type",新禮物登錄檔型別,module,Magento_GiftRegistry
"Add Attribute","新增屬性",module,Magento_GiftRegistry
"Delete Attribute",刪除屬性,module,Magento_GiftRegistry
"Use Default Value",使用預設值,module,Magento_GiftRegistry
Short,短,module,Magento_GiftRegistry
Medium,一般,module,Magento_GiftRegistry
Long,長,module,Magento_GiftRegistry
Full,全,module,Magento_GiftRegistry
"Add New Option",新增新選項,module,Magento_GiftRegistry
"Delete Option",數量：,module,Magento_GiftRegistry
"General Information",常規資訊,module,Magento_GiftRegistry
Code,程式碼,module,Magento_GiftRegistry
Label,標籤,module,Magento_GiftRegistry
"Sort Order",排序,module,Magento_GiftRegistry
"Is Listed",列出,module,Magento_GiftRegistry
Attributes,屬性,module,Magento_GiftRegistry
[GLOBAL],[全域性],module,Magento_GiftRegistry
[WEBSITE],[網站],module,Magento_GiftRegistry
"[STORE VIEW]","[商店檢視]",module,Magento_GiftRegistry
None,無,module,Magento_GiftRegistry
"New Address",從您的地址簿選擇發貨地址，或輸入新地址。,module,Magento_GiftRegistry
"Edit Gift Registry",編輯登錄檔的禮物,module,Magento_GiftRegistry
"Create Gift Registry",建立禮品登記,module,Magento_GiftRegistry
State/Province,州/省,module,Magento_GiftRegistry
"Please select a region, state or province","請選擇地區、 州或省",module,Magento_GiftRegistry
"Please Select",請選擇,module,Magento_GiftRegistry
"View Gift Registry %1","檢視禮品登錄檔 %1",module,Magento_GiftRegistry
"Share '%1' Gift Registry","分享 '%1' 禮品登記",module,Magento_GiftRegistry
"-- Please select --","— — 請請選擇 — —",module,Magento_GiftRegistry
From,從,module,Magento_GiftRegistry
To,至,module,Magento_GiftRegistry
"Gift Registry Search",禮物登錄檔搜尋,module,Magento_GiftRegistry
"Select Search Type",快速搜尋表單型別,module,Magento_GiftRegistry
Registrant,註冊人,module,Magento_GiftRegistry
"Registry owner",登錄檔所有者,module,Magento_GiftRegistry
"Please correct the  gift registry ID.","請更正禮物登錄檔 id。",module,Magento_GiftRegistry
"Please correct the gift registry entity.",請更正禮物登錄檔實體。,module,Magento_GiftRegistry
"Shopping cart items have been added to gift registry.",購物車專案已新增到禮品登記。,module,Magento_GiftRegistry
"Virtual, Downloadable, and virtual Gift Card products cannot be added to gift registries.","虛擬化、 可下載，和虛擬禮品卡商品無法新增到禮品登記冊。",module,Magento_GiftRegistry
"We can't add shopping cart items to the gift registry right now.",我們不能購物車專案向登錄檔中新增的禮物現在。,module,Magento_GiftRegistry
"You deleted this gift registry entity.",您刪除此禮物登錄檔實體。,module,Magento_GiftRegistry
"We couldn't delete this gift registry entity.",我們不能刪除此禮物登錄檔實體。,module,Magento_GiftRegistry
Customers,客戶,module,Magento_GiftRegistry
"Edit '%1' Gift Registry","編輯 '%1' 禮品登記",module,Magento_GiftRegistry
"Something went wrong while editing the gift registry.",編輯禮品登記時出了錯。,module,Magento_GiftRegistry
"Please enter at least one email address.",請輸入至少一個電子郵件地址。,module,Magento_GiftRegistry
"%1 email(s) were sent.","%1 email(s) 被送。",module,Magento_GiftRegistry
"We couldn't send '%1 of %2 emails.","我們無法傳送 '%1 %2 的電子郵件。",module,Magento_GiftRegistry
"You updated this gift registry.",你更新此禮品登記。,module,Magento_GiftRegistry
"We can't update these gift registry items right now.",我們現在不能更新這些禮物登錄檔專案。,module,Magento_GiftRegistry
"You deleted the gift registry type.",您刪除該禮物登錄檔型別。,module,Magento_GiftRegistry
"We couldn't delete this gift registry type.",我們不能刪除這個禮物的登錄檔型別。,module,Magento_GiftRegistry
"Edit Type",編輯型別,module,Magento_GiftRegistry
"New Type",新型別,module,Magento_GiftRegistry
"You saved the gift registry type.",你儲存的禮物登錄檔型別。,module,Magento_GiftRegistry
"We can't save this gift registry type right now.",我們現在不能儲存此禮物登錄檔型別。,module,Magento_GiftRegistry
"Page not found.",找不到網頁。,module,Magento_GiftRegistry
"Please correct the gift registry ID.","請更正禮物登錄檔 id。",module,Magento_GiftRegistry
"%1 item(s) have been added to the gift registry.","%1 項已新增到禮品登記。",module,Magento_GiftRegistry
"We have nothing to add to this gift registry.",我們沒有什麼要新增到此禮品登記。,module,Magento_GiftRegistry
"You can't add virtual products, digital products or gift cards to gift registries.","你不能新增虛擬商品、 數碼商品或禮品卡禮品登記冊。",module,Magento_GiftRegistry
"You deleted this gift registry.",您刪除此禮品登記。,module,Magento_GiftRegistry
"Something went wrong while deleting the gift registry.",刪除禮品登記時出了錯。,module,Magento_GiftRegistry
"Please correct the gift registry.",請更正禮物登記處。,module,Magento_GiftRegistry
"Incorrect Type",型別不正確,module,Magento_GiftRegistry
"Please correct the registrant data.",請更正註冊資料。,module,Magento_GiftRegistry
"Address is empty.",地址是空的。,module,Magento_GiftRegistry
"Please select an address.",請選擇一個地址。,module,Magento_GiftRegistry
"Please correct the address.",請更正地址。,module,Magento_GiftRegistry
"You saved this gift registry.",你儲存這禮物登記處。,module,Magento_GiftRegistry
"We couldn't save this gift registry.",我們不能儲存此禮品登記。,module,Magento_GiftRegistry
"Gift Registry Items",禮物的登錄檔項,module,Magento_GiftRegistry
"Something went wrong while sending email(s).","傳送 email(s) 時出了錯。",module,Magento_GiftRegistry
"Something went wrong while sharing the gift registry.",刪除禮品登記時出了錯。,module,Magento_GiftRegistry
"You updated the gift registry items.",你更新登錄檔禮品。,module,Magento_GiftRegistry
"We couldn't update the gift registry.",我們不能更新禮物登記處。,module,Magento_GiftRegistry
"The wish list item has been added to this gift registry.",收藏清單專案已新增到此禮品登記。,module,Magento_GiftRegistry
